experiment_id,attempt,status,pbs_job_id,pbs_state,exit_status,submission_time,completion_time,allocated_node,runtime,queue,resources,container_image,mpi_processes,nprow,npcol,nporder,n,nb,gpu_affinity,verification,stdout_path,stderr_path,gflops
N-sweep,N-sweep_402k,completed,49789.gaas,F,unknown,2026-08-18T23:24:02+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,402423,1024,0:1:2:3:4:5:6:7,PASSED,experiments/N-sweep/outputs/N-sweep_402k.o,experiments/N-sweep/outputs/N-sweep_402k.e,7.6797e+05
N-sweep,N-sweep_403432_1,completed,50409.gaas,F,unknown,2026-08-20T12:59:31+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403432,1024,0:1:2:3:4:5:6:7,PASSED,experiments/N-sweep/outputs/N-sweep_403432_1.o,experiments/N-sweep/outputs/N-sweep_403432_1.e,1.5635e+06
N-sweep,N-sweep_403432_2,completed,50410.gaas,F,unknown,2026-08-20T12:59:38+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403432,1024,0:1:2:3:4:5:6:7,PASSED,experiments/N-sweep/outputs/N-sweep_403432_2.o,experiments/N-sweep/outputs/N-sweep_403432_2.e,1.6098e+06
N-sweep,N-sweep_403432_3,completed,50411.gaas,F,unknown,2026-08-20T12:59:46+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403432,1024,0:1:2:3:4:5:6:7,PASSED,experiments/N-sweep/outputs/N-sweep_403432_3.o,experiments/N-sweep/outputs/N-sweep_403432_3.e,1.6022e+06
N-sweep,N-sweep_403k,completed,50372.gaas,F,unknown,2026-08-20T11:29:32+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,403456,1024,0:1:2:3:4:5:6:7,PASSED,experiments/N-sweep/outputs/N-sweep_403k.o,experiments/N-sweep/outputs/N-sweep_403k.e,1.5818e+06
N-sweep,N-sweep_404k,completed,50373.gaas,F,unknown,2026-08-20T11:30:17+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,404480,1024,0:1:2:3:4:5:6:7,PASSED,experiments/N-sweep/outputs/N-sweep_404k.o,experiments/N-sweep/outputs/N-sweep_404k.e,1.5540e+06
N-sweep,N-sweep_v1,completed,49641.gaas,F,unknown,2026-08-18T13:46:52+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,400000,1024,0:1:2:3:4:5:6:7,PASSED,experiments/N-sweep/outputs/N-sweep_v1.o,experiments/N-sweep/outputs/N-sweep_v1.e,1.5569e+06
affinity-sweep,cpu_aff_free,completed,50476.gaas,F,unknown,2026-08-20T17:09:56+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/affinity-sweep/outputs/cpu_aff_free.o,experiments/affinity-sweep/outputs/cpu_aff_free.e,1.8596e+06
affinity-sweep,cpu_aff_neutral,completed,50480.gaas,F,unknown,2026-08-20T17:18:26+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/affinity-sweep/outputs/cpu_aff_neutral.o,experiments/affinity-sweep/outputs/cpu_aff_neutral.e,1.8077e+06
affinity-sweep,cpu_aff_strict,completed,50479.gaas,F,unknown,2026-08-20T17:17:40+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/affinity-sweep/outputs/cpu_aff_strict.o,experiments/affinity-sweep/outputs/cpu_aff_strict.e,1.6919e+06
affinity-sweep,mem_aff,completed,50463.gaas,F,unknown,2026-08-20T16:26:04+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/affinity-sweep/outputs/mem_aff.o,experiments/affinity-sweep/outputs/mem_aff.e,1.8428e+06
affinity-sweep,thread_10,completed,50486.gaas,F,unknown,2026-08-20T17:25:19+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/affinity-sweep/outputs/thread_10.o,experiments/affinity-sweep/outputs/thread_10.e,8.7049e+05
baseline-sweep,baseline-sweep_v1,completed,47686.gaas,F,unknown,2026-08-12T16:31:42+08:00,2026-08-12T16:35:52+08:00,hpc-gaas-g16,00:04:09,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,370000,1024,0:1:2:3:4:5:6:7,PASSED,experiments/baseline-sweep/outputs/baseline-sweep_v1.o,experiments/baseline-sweep/outputs/baseline-sweep_v1.e,1.4432e+06
nb-sweep,n-resweep_399_1,completed,50392.gaas,F,unknown,2026-08-20T12:13:28+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/n-resweep_399_1.o,experiments/nb-sweep/outputs/n-resweep_399k_1.e,1.7624e+06
nb-sweep,n-resweep_399_2,completed,50393.gaas,F,unknown,2026-08-20T12:13:44+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/n-resweep_399_2.o,experiments/nb-sweep/outputs/n-resweep_399k_2.e,1.8038e+06
nb-sweep,n-resweep_399_3,completed,50394.gaas,F,unknown,2026-08-20T12:13:55+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/n-resweep_399_3.o,experiments/nb-sweep/outputs/n-resweep_399k_3.e,1.7933e+06
nb-sweep,n-resweep_399k,completed,50390.gaas,F,unknown,2026-08-20T12:10:27+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/n-resweep_399k.o,experiments/nb-sweep/outputs/n-resweep_399k.e,1.8040e+06
nb-sweep,n-resweep_402k,completed,50204.gaas,F,unknown,2026-08-19T23:13:56+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,402432,3072,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/n-resweep_402k.o,experiments/nb-sweep/outputs/n-resweep_402k.e,1.6981e+06
nb-sweep,nb-sweep_1024,completed,49790.gaas,F,unknown,2026-08-18T23:31:38+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,401408,1024,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/nb-sweep_1024.o,experiments/nb-sweep/outputs/nb-sweep_1024.e,1.5782e+06
nb-sweep,nb-sweep_2048,completed,49791.gaas,F,unknown,2026-08-18T23:32:38+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,401408,2048,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/nb-sweep_2048.o,experiments/nb-sweep/outputs/nb-sweep_2048.e,1.7879e+06
nb-sweep,nb-sweep_3072,completed,49792.gaas,F,unknown,2026-08-18T23:33:16+08:00,unknown,hpc-gaas-g16,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,401408,3072,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/nb-sweep_3072.o,experiments/nb-sweep/outputs/nb-sweep_3072.e,1.8209e+06
nb-sweep,nb-sweep_4096,completed,49796.gaas,F,unknown,2026-08-18T23:43:31+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,401408,4096,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/nb-sweep_4096.o,experiments/nb-sweep/outputs/nb-sweep_4096.e,1.8040e+06
nb-sweep,nb-sweep_5120,completed,49798.gaas,F,unknown,2026-08-18T23:44:23+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,401408,5120,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/nb-sweep_5120.o,experiments/nb-sweep/outputs/nb-sweep_5120.e,1.7569e+06
nb-sweep,nb-sweep_8192,completed,49795.gaas,F,unknown,2026-08-18T23:39:17+08:00,unknown,hpc-gaas-g11,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,401408,8192,0:1:2:3:4:5:6:7,PASSED,experiments/nb-sweep/outputs/nb-sweep_8192.o,experiments/nb-sweep/outputs/nb-sweep_8192.e,1.7445e+06
np-sweep,2x4_col,completed,50207.gaas,F,unknown,2026-08-19T23:20:58+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,column,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/np-sweep/outputs/2x4_col.o,experiments/np-sweep/outputs/2x4_col.e,1.7625e+06
np-sweep,2x4_col_re,completed,50400.gaas,F,unknown,2026-08-20T12:27:06+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,column,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/np-sweep/outputs/2x4_col_re.o,experiments/np-sweep/outputs/2x4_col_re.e,1.7837e+06
np-sweep,2x4_row,completed,50206.gaas,F,unknown,2026-08-19T23:20:33+08:00,unknown,hpc-gaas-g12,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/np-sweep/outputs/2x4_row.o,experiments/np-sweep/outputs/2x4_row.e,1.7302e+06
np-sweep,2x4_row_re1,completed,50396.gaas,F,unknown,2026-08-20T12:21:47+08:00,unknown,hpc-gaas-g13,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/np-sweep/outputs/2x4_row_re1.o,experiments/np-sweep/outputs/2x4_row_re1.e,1.7550e+06
np-sweep,2x4_row_re2,completed,50397.gaas,F,unknown,2026-08-20T12:21:55+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,2,4,row,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/np-sweep/outputs/2x4_row_re2.o,experiments/np-sweep/outputs/2x4_row_re2.e,1.7954e+06
np-sweep,4x2_col,completed,50208.gaas,F,unknown,2026-08-19T23:21:21+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/np-sweep/outputs/4x2_col.o,experiments/np-sweep/outputs/4x2_col.e,1.8441e+06
np-sweep,4x2_col_re,completed,50401.gaas,F,unknown,2026-08-20T12:27:28+08:00,unknown,hpc-gaas-g14,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,column,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/np-sweep/outputs/4x2_col_re.o,experiments/np-sweep/outputs/4x2_col_re.e,1.8370e+06
np-sweep,4x2_row,completed,50209.gaas,F,unknown,2026-08-19T23:21:41+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,row,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/np-sweep/outputs/4x2_row.o,experiments/np-sweep/outputs/4x2_row.e,1.8126e+06
np-sweep,4x2_row_re,completed,50402.gaas,F,unknown,2026-08-20T12:27:45+08:00,unknown,hpc-gaas-g15,unknown,gpu_as,"select=1:ngpus=8,walltime=00:45:00",/home/pham0094/hpl_hpcg_hplmxp_container/hpc-benchmarks_26.02.sif,8,4,2,row,399360,3072,0:1:2:3:4:5:6:7,PASSED,experiments/np-sweep/outputs/4x2_row_re.o,experiments/np-sweep/outputs/4x2_row_re.e,1.8304e+06
